Comment,Author,LikeCount,PublishedAt,Tokens,Sentiment
저격사건이 컸다..,@user-es5sf3ty8,0,2024-11-06T11:14:59Z,"['저격', '사건']",-0.5
니들이  해리스유린하다고  선동했으면서남탓은,@서주교평신도,0,2024-11-06T09:35:44Z,"['해리스', '유린', '선동']",0.1
미국 바이런같은 모지리에 당해서 트럼프에 투표..한국도 모지리 구속하고 대선하자,@기엔젤,0,2024-11-06T09:35:32Z,"['미국', '바이런', '모지리', '트럼프', '투표', '한국', '지리', '구속', '대선']",-0.2
니들 언론인 문제야,@as-kz2yu,0,2024-11-06T09:35:29Z,"['언론', '문제']",0.0
한국어쩌나.... 그러게 중국 손잡고 한국핵탄도 만들었어야지.... 미국 돈 인상할건데.... 군사비10조... 관세...45%폭탄어쩔레,@정태영-z8r,0,2024-11-06T11:12:18Z,"['한국', '중국', '한국', '미국', '인상', '군사비', '관세', '폭탄어쩔레']",0.1
역시 좌파 보도는 왜곡이 많았어,@김사라-i6w,0,2024-11-06T09:36:06Z,"['좌파', '보도', '왜곡']",-0.5
핵전쟁 가즈아,@혼또데스까,0,2024-11-06T09:36:07Z,"['핵전쟁', '가즈아']",-0.8
미국 망했네 폭망국가 미국 경제 폭망 악재 터졌다 트럼프 악재,@제임스P,0,2024-11-06T09:36:14Z,"['미국', '국가', '미국', '경제', '악재', '트럼프', '악재']",0.2
장남이 영향력크겄지.트럼프 장남 장난 아니라고 함.피는 못 속임.  외모만 엄마 닮음.,@user-ki1rh1fc90,0,2024-11-06T09:37:00Z,"['장남', '영향력', '트럼프', '장남', '장난', '외모', '엄마']",0.2
비트코인과 주식은 트럼프승리를 계속 보여줬는데ㅋㅋ 돈은 거짓말안해 언론사처럼,@captain_k3806,0,2024-11-06T11:10:46Z,"['비트코인', '주식', '트럼프', '승리', '거짓말', '언론사']",-0.5
Make Tesla Great Once Again,@ReinaAbeja15,0,2024-11-06T11:10:51Z,[],0.5
지들 바램을 뉴스나 논평이라고  나와서 하는꼴임. 그냥 어중이떠중이 다 기어나와서 언론인이라고 공정한척 씨불인꼴,@개똥이-m2o,0,2024-11-06T09:36:41Z,"['뉴스', '논평', '어중이떠중이', '언론인', '공정', '씨불']",0.0
sbs는 뉴스 접어라 뻐꾸기,@이정일-f9i,0,2024-11-06T11:10:58Z,"['뉴스', '뻐꾸기']",0.0
ㅇ언론사들 다 때려치라,@jjjidsr,0,2024-11-06T11:11:15Z,['언론사'],0.0
우리나라 언방계는 짜집기에능하지 ㅡ폐쇠시키구 가차뉴스 짜집기한넘들 전부 삼층교육대나 일본 구치소 보내야함,@좌불타설-v4w,0,2024-11-06T11:11:16Z,"['우리나라', '방계', 'ㅡ폐쇠', '가차', '뉴스', '전부', '교육대', '일본', '구치소']",0.3
스브스 니넘들같은 언론들이 속인거지,@yoonseochoi4978,0,2024-11-06T11:11:18Z,"['스브스', '니넘', '언론']",-0.6
그럴 것 같았냐 ㅋㅋㅋㅋㅋㅋㅋ,@omnigul44,0,2024-11-06T11:11:23Z,[],0.0
좋다 트럼프 가자,@박철균-o9k,0,2024-11-06T11:11:28Z,['트럼프'],0.0
미국도 더럽게 인물 없네,@권태은-j5i,0,2024-11-06T11:11:36Z,"['미국', '인물']",0.5
왜 언론 욕함? 님들이 할거 아니면서,@신동건-g1d,0,2024-11-06T11:11:44Z,['언론'],-0.8
그래도 미국특파원들 열심히 빼껴왔다고 보너스는 주나요?,@matrix-fh9tn,0,2024-11-06T11:11:46Z,"['미국', '특파원', '보너스']",0.1
트럼프가 러시아 전쟁 2주만에 끝나게 만들수 있을까? 이스라엘은? 노빠꾸라 과연 어케할까 궁금하네 ....,@kimteawooable,0,2024-11-06T11:11:56Z,"['트럼프', '러시아', '전쟁', '이스라엘', '노빠꾸']",-0.5
언론이 쓰레기새끼들이라는거,@이감,0,2024-11-06T09:36:23Z,"['언론', '쓰레기', '새끼']",-0.5
애초에 7대3 확률로 트럼프가 압승인데 국내 언론 수준.. 선동질 ㄷㄷ,@최익현-l4l,0,2024-11-06T09:35:18Z,"['애초', '트럼프', '압승', '국내', '언론', '수준', '선동']",0.0
여론조사에 잡히지 않는 트럼프지지자들이 많다고 그렇게 이야기 했건만...ㅋ,@Idreamyours,0,2024-11-06T11:16:28Z,"['여론', '조사', '트럼프', '지지자', '이야기']",-0.5
sbs 니들이 제일 선동질햇지않나?,@user-de2ql6gw8x,0,2024-11-06T09:31:14Z,"['니들', '동질']",0.0
헬 게이트 오픈...,@bogess,0,2024-11-06T09:31:44Z,"['게이트', '오픈']",0.2
줄리부부 미국가서 트럼프앞에서 어떤노래를부를까?아주 궁금하네,@강성용-p7f,0,2024-11-06T09:32:34Z,"['줄리', '부부', '미국', '트럼프', '노래']",0.2
우크라이나 때문에 진거임.,@코꾸멍이벌렁벌렁,0,2024-11-06T11:17:57Z,"['우크라이나', '때문']",0.1
러우전쟁  3시간만에 끝낸다는데  ㅋㅋㅋ,@홍반장75,0,2024-11-06T11:18:25Z,"['러우', '전쟁', '시간']",0.0
"트럼프가 저격 귀에 비껴맞고 피흘리며 주먹 불끈쥐고 위에 성조기 나플거릴때 아 끝났다라고 나는 생각했는데, 해리스가 이길거라고 생각하는건 상식이 있는거냐",@yuiqwe8423,0,2024-11-06T11:18:32Z,"['트럼프', '저격', '주먹', '성조기', '나플거릴때', '생각', '해리스', '생각', '상식']",0.0
좌빨빨갱이 언론들!!!,@폭풍성장,0,2024-11-06T11:18:40Z,"['좌빨', '빨갱이', '언론']",0.1
샤이트럼프겠지,@kimuraeric690,0,2024-11-06T11:18:47Z,"['샤이', '트럼프']",-0.8
여자가 될리가 있나. 나라 망하게,@마블링-i9h,0,2024-11-06T11:19:12Z,"['여자', '나라']",-0.5
바이든이 나왔어야되는데 나이때문에ㅠ,@몰라몰라-u1o,0,2024-11-06T09:31:44Z,"['바이든', '나이', '때문']",-0.8
미국도 이제 내리막이다.  쓰레기 같은 인간이 대통령에 당선되는 나라인데,@대한민국-t3z,0,2024-11-06T09:34:43Z,"['미국', '내리막', '쓰레기', '인간', '대통령', '당선', '나라']",0.2
이러니 기자들이 연예인만 따라다니지 ㅋㅋㅋㅋㅋㅋㅋㅋ 유튜버 압승이다,@Jun-c1s,0,2024-11-06T11:19:14Z,"['기자', '연예인', '유튜버', '압승']",0.2
"해리스를 지지할 층이 없음. 선거는 중도와 무당층 누가 더 가져오느나 싸움인데, 해리스는 아무런 메리트가 없음. 민주당은 여성이자 유색인종이 플러스 요인이 될거라 봤겠지만, 그건 확실한 마이너스 요소임. 적어도 백인여성대통령이 나오기 전까진. 증거로 히스패닉,흑인들도 트럼프 찍음. 백인여성대통령도 안나왔는데 흑인여성대통령? 유색인종들도 싫어함",@동민-q1j,0,2024-11-06T09:31:24Z,"['해리스', '지지', '선거', '중도', '무당', '누구', '가져오느나', '싸움', '해리스', '메리트', '민주당', '여성', '유색', '인종', '플러스', '요인', '그거', '마이너스', '요소', '백인', '여성', '대통령', '증거', '히스패닉', '흑인', '트럼프', '백인', '여성', '대통령', '흑인', '여성', '대통령', '유색', '인종']",-0.7
한국 여기자들 수준이 이렇지 ㅋㅋㅋ 그냥 지능은 없고 사실과 희망사항을 구분 못하다가 해줘타령하는 기사나 쓰면서 수준 낮은 것들,@cocacolaapple,0,2024-11-06T11:19:17Z,"['한국', '여기자', '수준', '지능', '사실', '희망사항', '구분', '타령', '기사', '수준']",-0.5
박근혜때문에 여자 않뽑음 ㅋㅋㅋㅋ미치광이 치매걸린 할배라 할지라도 트럼프지 ㅋㅋㅋ나같아도 트럼프 찍음,@새우탕면-c4p,0,2024-11-06T09:31:14Z,"['박근혜', '때문', '여자', '미치광이', '치매', '할배', '트럼프', '트럼프']",-0.4
허구언날 NBC CNN만 받아적는 한국방송사가 그렇지. 직접 취재 따윈 없는 거짓말 통역하는 스피커에 불과 함,@aaron_k4787,0,2024-11-06T11:19:31Z,"['허구', '한국', '방송사', '취재', '따위', '거짓말', '통역', '스피커']",0.2
언론에 속아 비트코인 테스라 판 놈만불쌍하지😢,@SD-rv6fr,0,2024-11-06T09:31:14Z,"['언론', '비트코인', '테스라']",-0.5
내 국적이 미국이다 라고 생각하면 트럼프 뽑아야지,@IFSNRI,0,2024-11-06T11:19:37Z,"['국적', '미국', '생각', '트럼프']",-0.5
쓰레기국내언론사,@sdtotoguid,0,2024-11-06T09:32:53Z,"['쓰레기', '국내', '언론사']",0.2
우리나라 언론수준이지 이게 현실임ㅋㅋㅋㅋ,@테디메디,0,2024-11-06T11:17:55Z,"['우리나라', '언론', '수준', '이것', '현실']",0.1
국내 최고 정치 전문가 박시온은 늘 트럼프라고 주장해왔다,@히힛-j4d,0,2024-11-06T11:17:47Z,"['국내', '최고', '정치', '전문가', '박시온', '트럼프', '주장']",0.0
조작질.. 한국 끝이 보인다. 방위비 더 낼 경우 한국은 폭동 일어난다!,@Drirect3by2Jeon1,0,2024-11-06T09:33:01Z,"['조작', '한국', '방위비', '경우', '한국', '폭동']",-0.2
왜 힐러리를빠냐면힐러리가 지금 나거한의 공약이랑 맞게떨어지는 여성우대정책을 하거든 ㅋㅋㅋ지금 트럼프 당선됐으니까 나라가 비상사태된거지.나거한이 힐러리등에업고 정치 더 개판치고 돈빼돌려야하는데 트럼프는 그게 안되잖아.,@heartfisrt6141,0,2024-11-06T11:16:35Z,"['힐러리', '힐러리', '나거한', '공약', '여성', '우대', '정책', '지금', '트럼프', '당선', '나라', '비상사태', '힐러리', '정치', '개판', '트럼프', '그것']",0.0
미국언론이나 한국언론이나 똑같지요.,@김대건-z4q,0,2024-11-06T11:16:38Z,"['미국', '언론', '한국', '언론']",-0.7
아직두 떠드네...,@기순하-w7c,0,2024-11-06T11:16:50Z,[],0.2
"미국 관련 외신은 유튭채널 강미은TV가 정확합니다. 한번도 해리스는 트럼프를 이긴 적이 없었어요. 미국 좌파 언론들과 그 언론을 무지성으로 베끼는 울 나라 언론들만 해리스랑 트럼프 박빙이라고 했죠. 4년전 부정선거로 바이든에게 대통령직을 빼앗긴 트럼프가 이번엔 부정선거 감시단 10만명, 부정선거 대비 변호사를 500명 준비했었죠. 미국 보수들도 이번엔 부정선거에 당하지 않겠다고 부정선거로 감히 이길 수 없도록 투표에 참여하자는 운동 벌였죠. 실제로 투표 기계에 트럼프를 찍으려 해도 해리스가 찍히도록 조작된 기계나 중국 유학생이 미 대선에 투표를 하는 등 많은 부정선거 사례들이 X에 올라왔죠. 이런 건 울나라 언론이 보도하지 않죠? 일론머스크가 트위터(X)를 사서 검열 따위를 하지 않았기 때문에 미국 좌파 언론의 해리스 박빙 운운 조작질에도 불구하고 이번엔 트럼프가 이겼네요. 트통이 2020 미대선 부정선거, 2024 부정선거 조사할 것 같은데, 울 나라 부정선거도 밝혀지면 좋겠네요.",@msmm5643,0,2024-11-06T09:34:41Z,"['미국', '관련', '외신', '유튭', '채널', '강미', '정확', '해리스', '트럼프', '미국', '좌파', '언론', '언론', '지성', '나라', '언론', '해리스', '트럼프', '박빙', '부정', '선거', '바이든', '대통령', '트럼프', '이번', '부정', '선거', '감시단', '부정', '선거', '대비', '변호사', '준비', '미국', '보수', '이번', '부정', '선거', '부정', '선거', '투표', '참여', '운동', '투표', '기계', '트럼프', '해리스', '조작', '기계', '중국', '유학', '대선', '투표', '부정', '선거', '사례', '나라', '언론', '보도', '일론', '머스크', '트위터', '검열', '따위', '때문', '미국', '좌파', '언론', '해리스', '박빙', '운운', '조작', '이번', '트럼프', '트통', '대선', '부정', '선거', '부정', '선거', '조사', '나라', '부정', '선거']",0.1
국민들에게 가스라이팅 하는 대한민국 언론의 현 주소,@moonsubyi,0,2024-11-06T10:58:02Z,"['국민', '가스', '라이팅', '대한민국', '언론', '주소']",-0.7
해리스 기우제 드리던 좌편향 찌라시 언론이 쥐구멍에 줄섰구나.국민을 속이고 듣보잡 인도계 빈수레를 파악 못한 거짓 파수꾼의 민낯이 드러났다.털달고 노숙자 행세로 교통대신 고통만 주던 어중이같은 찌라시들 이참에 제대로 정리해야.짐싸고 방빼 인도행 티켓 예약한 해리스에게 붙여줘 인도로 보내야.,@마테스,0,2024-11-06T09:34:12Z,"['해리스', '기우제', '좌편향', '찌라시', '언론', '쥐구멍', '국민', '듣보잡', '인도', '수레', '파악', '거짓', '파수꾼', '민낯', '털달고', '노숙자', '행세', '교통', '대신', '고통', '찌라시', '정리', '인도', '티켓', '예약', '해리스', '인도']",-0.5
개병신 방송국 집단지금까지 헤리스 우세라더니 좌파 방송 CNN보고와서 그딴소리 한거였나.,@이종근-d2p,0,2024-11-06T11:17:20Z,"['병신', '방송국', '집단', '지금', '헤리스', '우세', '좌파', '방송', '소리']",0.2
내 주식 조졌네 이거,@박진호-n8c,0,2024-11-06T11:17:33Z,"['주식', '이거']",-0.7
한국언론 걸러야지ㅋㅋ 미국 언론들에선이미 트럼프가 될거라 예상함.,@Clausewitz7C1,0,2024-11-06T11:17:37Z,"['한국', '언론', '미국', '언론', '트럼프', '예상']",-0.5
"와우 미국 페미, 성소수자, 피시주의들 우짜누. 또람프 야덜 대놓고 혐오하던데.ㅋ",@momomomory,0,2024-11-06T11:17:40Z,"['미국', '페미', '성소수자', '피시', '주의', '우짜누', '또람프', '혐오']",-1.0
해리스 지지자들 실망감에 좌절감에 오열하겠다.,@황야의무법자-q6d,0,2024-11-06T11:17:42Z,"['해리스', '지지자', '실망감', '좌절감', '오열']",-0.8
"맨날 주구장창 젠더 권리 , 낙태 여성권리만 운운하니 누가 민주당을 찍겠음?",@lukilu905,0,2024-11-06T09:33:55Z,"['구장', '젠더', '권리', '낙태', '여성', '권리', '운운', '누구', '민주당']",-0.5
Ytn 쓰레기뉴스 싫어요 꾸욱,@염장맨,0,2024-11-06T09:33:43Z,"['쓰레기', '뉴스']",0.3
현정부는 어케대응하려나    이미 한심스러운데   더  한심스러워지겠다,@홍반장75,0,2024-11-06T11:17:44Z,"['정부', '대응']",-0.4
미국도 조작 언론의 대 참패로 가는구나. 돈 믿고 까불던 언론 표심에 작살. SBS니넘둘도 조심해 임마 편파보도가 공정성 해치면 신뢰 떨어진다. 선거인단 확보가 즁요하지 지지율이 즁요하더냐?,@kjay4945,0,2024-11-06T11:17:46Z,"['미국', '조작', '언론', '참패', '언론', '표심', '작살', '니넘둘', '조심', '편파', '보도', '공정', '신뢰', '선거인단', '확보', '즁요하지', '지지', '즁요']",-0.5
난 이럴줄 알았지. 대한민국에서만 우세였던 민주당 해리스. 힐러리도 안됐는데 해리스가 되겠냐?,@dryice0123,0,2024-11-06T09:34:13Z,"['대한민국', '우세', '민주당', '해리스', '힐러리', '해리스']",0.0
박빙은 무슨 몇개월 아니  몇년동안 트럼프가    국민들한테 인기가 많았는데,@느-z7w,0,2024-11-06T10:50:47Z,"['박빙', '개월', '동안', '트럼프', '국민', '인기']",-0.5
이번에는 부정선거 못했네 .ㅎㅎㅎㅎ?,@추천작-q2c,0,2024-11-06T09:44:50Z,"['이번', '부정', '선거']",-0.5
솔직히 내가 미국인이였어도 드럼프 뽑았습 트럼프 스타일이 무조건 미국중심임 공약도 보면 죄다 미국 미국 미국,@MG24-v9h,0,2024-11-06T10:27:11Z,"['미국인', '드럼프', '뽑았습', '트럼프', '스타일', '미국', '중심', '공약', '미국', '미국', '미국']",-0.5
좌파언론 ㅋㅋㅋ국민들아 언제까지속고살거야,@인파-z5z,0,2024-11-06T10:27:22Z,"['좌파', '언론', '국민', '언제']",0.1
언론인및 전문가라는  놈들 다 사기꾼들이지 ~!,@주재완-c1r,0,2024-11-06T10:03:08Z,"['언론인', '전문가', '사기']",-0.5
"초박빙은 무슨 재미 한국인들이 이구동성으로 트럼프가 될 분위기라고 몇달 전부터 이야기 하던데... 그냥 너희들 희망사항을 언론이라고 포장해서 말한거지.또 너희들이 속이는거 우크라이나 전쟁 이기고 있는것처럼 작년부터 계속 보도 하던데 트럼프 되었으니깐 당연히 더이상의 무기지원  없는것이고, 이제 부터 그럼 지는걸로 보도 할건가?",@날씬한복어,0,2024-11-06T10:03:08Z,"['박빙', '재미', '한국인', '이구동성', '트럼프', '분위기', '이야기', '너희', '희망사항', '언론', '포장', '너희', '우크라이나', '전쟁', '작년', '보도', '트럼프', '이상', '무기', '지원', '이제', '보도']",0.5
한국언론이 얼마나 편향적이고 거짓정보를보여주는지 고스란히 드러나는 ㅋ,@js4217-l5i,0,2024-11-06T10:03:03Z,"['한국', '언론', '편향', '거짓', '정보']",-0.6
이번 계기로 우리나라 언론 애매하면 무조건 의심하기로 다짐함ㅋㅋㅋㅋ,@dodomeong,0,2024-11-06T10:28:31Z,"['이번', '계기', '우리', '나라', '언론', '의심', '다짐']",0.1
우리재미교포분들의전폭적인지지때문에당선되었다고생각합니다앞으로도굳건한한미동맹을...,@김병호-e7h,0,2024-11-06T10:03:01Z,"['우리', '재미', '교포', '전폭', '지지', '때문', '당선', '생각', '한미', '동맹']",0.2
